"date","state","actual","pred_Basic","pred_HLAGC","pred_HLAGOO","pred_HLAGELEM","pred_week_means","week_start","week_end","diff_pred_Basic","diff_pred_HLAGC","diff_pred_HLAGOO","diff_pred_HLAGELEM","diff_pred_week_means"
2021-11-16,"AK",5.84643877505772,5.64606799792425,5.84499581514473,5.09798596978775,5.31951732469687,4.69280933067711,2021-11-03,2021-11-09,0.0401484483290696,2.08213331049334e-06,0.560181601716484,0.277646214850382,1.33086089494192
2021-11-16,"AL",6.45833828334479,6.25260938170799,6.52392954729488,6.63171596979418,6.42430431188961,6.21422689248693,2021-11-03,2021-11-09,0.0423243809686832,0.00430221390656999,0.0300598221585421,0.00115831121301197,0.0595903711465589
2021-11-16,"AR",6.70318811324086,5.88349820986357,6.00612960095544,6.06018815289201,5.78047929024588,5.96820792529339,2021-11-03,2021-11-09,0.671891537698671,0.48589056954956,0.413448949008627,0.851391572032784,0.540195876675299
2021-11-16,"AS",0,0.0091851266773062,0.0091851266773062,0.0091851266773062,0.0091851266773062,0,2021-11-03,2021-11-09,8.4366552078162e-05,8.4366552078162e-05,8.4366552078162e-05,8.4366552078162e-05,0
2021-11-16,"AZ",8.08363720314155,6.33498500192021,6.8282819015965,7.04195681371768,6.65097766084485,8.04395947300265,2021-11-03,2021-11-09,3.05778452083624,1.57591693311726,1.08509803371027,2.0525133641338,0.00157432226897535
2021-11-16,"CA",8.41538192526955,8.4821395181766,8.82291746363918,8.3960229870255,8.43953513641493,6.35184678990151,2021-11-03,2021-11-09,0.00445657621074277,0.166085215034221,0.000374768489936941,0.000583377608633241,4.2581772548984
2021-11-16,"CO",7.98514393119862,6.89086079481882,7.11618114599703,7.0278997242569,6.95438039347452,8.02182715833496,2021-11-03,2021-11-09,1.19745558256522,0.755096322065298,0.916316471723488,1.06247347070151,0.00134565915313624
2021-11-16,"CT",6.30078579466324,5.61805973639126,6.59994705802741,6.64587978750684,6.52904873571568,4.34224373188859,2021-11-03,2021-11-09,0.466114870643597,0.0894974614976443,0.119089863896739,0.0521039702579095,3.83588701165758
2021-11-16,"DC",4.44265125649032,3.87463457539851,4.09318709087713,4.21650004913341,4.01058356884638,3.23683476769111,2021-11-03,2021-11-09,0.32264294999855,0.122125203047721,0.0511443685889869,0.186682486705983,1.45399340466006
2021-11-16,"DE",5.00394630594546,3.78521702560932,4.21962842828903,5.07740942818372,4.76485066259835,5.39566422131588,2021-11-03,2021-11-09,1.48530105874864,0.615154533211484,0.00539683032899337,0.057166726667567,0.153442925222148
