"date","state","actual","pred_Basic","pred_HLAGC","pred_HLAGOO","pred_HLAGELEM","pred_week_means","week_start","week_end","diff_pred_Basic","diff_pred_HLAGC","diff_pred_HLAGOO","diff_pred_HLAGELEM","diff_pred_week_means"
2021-11-09,"AK",5.92692602597041,4.81932416145826,4.73310441098126,5.22977860684224,4.91473067386209,4.74845970418135,"2021-10-27","2021-11-02",1.22678189027079,1.42521004841529,0.486014523997069,1.02453943082968,1.38878287159104
2021-11-09,"AL",5.4553211153577,6.29959511500878,6.42277639931219,6.84465264062766,6.45512467240548,6.42746050713387,"2021-10-27","2021-11-02",0.712798586486825,0.93596972645146,1.93024208710896,0.999607152685387,0.945054997042942
2021-11-09,"AR",6.42162226780652,5.6811974287636,5.81478763181204,6.33353742037253,5.74446948991825,5.97413108638821,"2021-10-27","2021-11-02",0.548228942271741,0.368248275442554,0.00775894034746975,0.458535884601796,0.200248357447155
2021-11-09,"AS",0,0.0126436237990799,0.0126436237990799,0.0126436237990799,0.0126436237990799,0,"2021-10-27","2021-11-02",0.000159861222772659,0.000159861222772659,0.000159861222772659,0.000159861222772659,0
2021-11-09,"AZ",8.0452677166078,6.68785440495583,6.85060611979836,7.296907852585,6.83353664341774,8.03014936172887,"2021-10-27","2021-11-02",1.84257089864996,1.42721633089129,0.560042486080217,1.46829219373433,0.000228564654245239
2021-11-09,"CA",8.28045768658256,7.46722654318004,7.9540130606301,8.00121552566227,7.49711088643129,6.36389427967978,"2021-10-27","2021-11-02",0.66134489259977,0.106566093813239,0.0779761844354314,0.613632209307237,3.67321529267879
2021-11-09,"CO",7.74975340627444,7.17567059322721,7.267590464118,7.19491615173415,7.12419318156852,7.9666959252382,"2021-10-27","2021-11-02",0.329571076236216,0.23248110278895,0.30784437902581,0.391325594734121,0.0470640565343415
2021-11-09,"CT",5.73657229747919,4.93441514200557,5.29253537700144,5.37431803709732,5.13923189307656,4.38849155170965,"2021-10-27","2021-11-02",0.643456102077524,0.197168786747367,0.131228149164812,0.356815558731894,1.81732169711456
2021-11-09,"DC",3.80666248977032,3.62060795234184,3.66005021311322,4.43045309636011,4.10813983798815,3.38074608141246,"2021-10-27","2021-11-02",0.0346162908977264,0.0214951596665774,0.389114720869658,0.0908885914884565,0.181404786908459
2021-11-09,"DE",4.17438726989564,4.90505364322635,4.76719531874283,5.37865305697153,5.21474270793376,5.46523375999536,"2021-10-27","2021-11-02",0.533873349116252,0.351421382778008,1.45025608592151,1.0823394374555,1.66628466100277
