"date","state","actual","pred_Basic","pred_HLAGC","pred_HLAGOO","pred_HLAGELEM","pred_week_means","week_start","week_end","diff_pred_Basic","diff_pred_HLAGC","diff_pred_HLAGOO","diff_pred_HLAGELEM","diff_pred_week_means"
2021-11-08,"AK",7.20042489294496,5.12728737628495,5.54922262368974,5.22251883265864,4.98118219659983,4.80734789392785,2021-10-26,2021-11-01,4.29789916298325,2.7264689339936,3.91211238331734,4.92503814528121,5.72681752322474
2021-11-08,"AL",6.97354301952014,6.24373365033713,6.52827884898359,6.90056073163544,6.4597280858719,6.77901866783831,2021-10-26,2021-11-01,0.532621715347298,0.198260181563603,0.0053264143448848,0.264005786039942,0.0378397233972365
2021-11-08,"AR",4.95582705760126,5.12074833017224,4.94962286173561,6.15495609440085,5.6929061663939,5.93927421016103,2021-10-26,2021-11-01,0.0271990261464311,3.84920463393295e-05,1.43791044689591,0.543285612618559,0.96716830187792
2021-11-08,"AS",0,0.00892711750097738,0.00892711750097738,0.00892711750097738,0.00892711750097738,0,2021-10-26,2021-11-01,7.96934268762565e-05,7.96934268762565e-05,7.96934268762565e-05,7.96934268762565e-05,0
2021-11-08,"AZ",7.88532923927319,6.31215863688719,6.2136477955543,7.24967426284735,6.75935258889926,7.79427383186639,2021-10-26,2021-11-01,2.47486574421154,2.79451884927406,0.40405724905493,1.2678234171873,0.00829108721801844
2021-11-08,"CA",9.84659969032908,9.34445730904443,11.7661955094299,8.22904701079564,8.99394114390463,6.61586846664733,2021-10-26,2021-11-01,0.252146971082215,3.68484810870941,2.61647667106581,0.727026596790654,10.4376242396722
2021-11-08,"CO",7.67600993202889,6.32725030305544,6.57576575244018,7.11555365432016,6.85549520909096,7.9550401686205,2021-10-26,2021-11-01,1.81915253674859,1.21053725471883,0.314111239223126,0.673244410557908,0.0778578729323698
2021-11-08,"CT",6.84800527457636,6.07218477518742,6.70734447089993,6.16245684893846,6.2665403820109,4.31960811630928,2021-10-26,2021-11-01,0.601897447272106,0.0197854616908984,0.469976643894606,0.338101421286165,6.39279218993305
2021-11-08,"DC",5.52942908751142,3.31565781266223,4.06957951480911,4.42503972868192,3.93634929356653,3.30030407393935,2021-10-26,2021-11-01,4.90078325734742,2.13116077491912,1.21967585589584,2.53790322987549,4.96899832613268
2021-11-08,"DE",5.44673737166631,4.31785527305444,4.42873500818444,5.37324867114467,5.04555343451971,5.4801281900417,2021-10-26,2021-11-01,1.27437479256635,1.03632881205468,0.00540058910435995,0.160948551424448,0.00111494675177831
2021-11-08,"FL",7.53208814354172,7.6474399695665,7.63578514250669,8.61256778862659,8.15536531653294,7.4147623047458,2021-10-26,2021-11-01,0.0133060437672504,0.0107530675943418,1.16743626344272,0.388474434371932,0.0137653524491662
2021-11-08,"FSM",0,0.00584112792606695,0.00584112792606695,0.00584112792606695,0.00584112792606695,0,2021-10-26,2021-11-01,3.41187754486792e-05,3.41187754486792e-05,3.41187754486792e-05,3.41187754486792e-05,0
2021-11-08,"GA",0,6.23984390028342,6.9356815214775,7.468640150852,6.75660143024065,5.26039565273774,2021-10-26,2021-11-01,38.9356518999042,48.1036781673644,55.7805857029185,45.65166288713,27.6717624233421
2021-11-08,"GU",4.17438726989564,2.84036076448799,4.03476285677256,2.49215728050471,2.72054017352235,3.69954827594574,2021-10-26,2021-11-01,1.77962671713016,0.0194949767399641,2.8298977372062,2.11367137963306,0.225472070175353
2021-11-08,"HI",4.58496747867057,3.68330431518594,3.61411398474283,4.56444496981766,3.94768573138995,4.74106088211303,2021-10-26,2021-11-01,0.812996460385106,0.942556506671697,0.000421173369617686,0.406128025417034,0.0243651505982506
2021-11-08,"IA",8.08394570229562,6.04845845374551,6.25773463155068,6.14605281487924,5.75089005660877,4.1704816955585,2021-10-26,2021-11-01,4.14320833901008,3.33504687491138,3.75542884309898,5.44314864587127,15.315200532027
2021-11-08,"ID",6.73815249459596,5.33298209868696,6.20531781577294,5.55624903474524,5.74966433190525,6.44471358291626,2021-10-26,2021-11-01,1.97450384153906,0.283912794956427,1.3968957884071,0.977108847779656,0.0861063948877667
2021-11-08,"IL",8.90381521172292,7.42276365066837,7.98188911373064,7.56855329532116,7.10201319860356,5.68244029314179,2021-10-26,2021-11-01,2.1935137265021,0.849947730159263,1.7829243853929,3.24649049448097,10.3772563660636
2021-11-08,"IN",8.48694014824522,6.90535530962954,7.12417387510535,7.12740642439669,6.73052489990035,5.47954345694854,2021-10-26,2021-11-01,2.50141060173899,1.85713191520752,1.84833194628145,3.08499452461835,9.04443485882221
2021-11-08,"KS",7.20042489294496,6.08607931499436,6.38026303683313,5.13255339386409,6.10693207214184,3.21689942282159,2021-10-26,2021-11-01,1.24176606709806,0.672665470220799,4.27609253671098,1.19572654914796,15.8684751711216
