"date","state","actual","pred_Basic","pred_HLAGC","pred_HLAGOO","pred_HLAGELEM","pred_week_means","week_start","week_end","diff_pred_Basic","diff_pred_HLAGC","diff_pred_HLAGOO","diff_pred_HLAGELEM","diff_pred_week_means"
2021-10-10,"AK",6.81563999007433,5.86148462644218,6.20337654363609,5.31692622698304,5.47871646432732,6.82278971744163,2021-09-27,2021-10-03,0.910412457948008,0.374866527844427,2.24614294367927,1.78736451369581,5.11186014267157e-05
2021-10-10,"AL",6.13339804299665,7.24665555389464,7.16350243603374,6.99557293238966,6.92055261773546,7.26415558216483,2021-09-27,2021-10-03,1.23934228557079,1.0611150605543,0.74334553989985,0.619612324532239,1.27861261238568
2021-10-10,"AR",6.14846829591765,6.84452346610477,6.28599895252156,6.58882772301246,6.66355574867499,6.60192346506488,2021-09-27,2021-10-03,0.484492799944215,0.0189146815059038,0.193916425031265,0.265315083988042,0.205621590426343
2021-10-10,"AS",0,0.0111884422280575,0.0111884422280575,0.0111884422280575,0.0111884422280575,0.156944612666873,2021-09-27,2021-10-03,0.00012518123949058,0.00012518123949058,0.00012518123949058,0.00012518123949058,0.0246316114451548
2021-10-10,"AZ",7.68845535654994,7.15479623554146,7.39408638437071,7.39280571203613,7.03576847940007,7.79432449515555,2021-09-27,2021-10-03,0.284792057435541,0.0866530917818589,0.0874087123011445,0.426000159603644,0.0112082745090938
2021-10-10,"CA",0,2.87367037081489,4.34387301678575,8.30435892010565,4.39082232020454,6.49863296814368,2021-09-27,2021-10-03,8.25798140009941,18.8692327859593,68.9623770739383,19.2793206476064,42.2322304546439
2021-10-10,"CO",7.51261754467451,7.4989412761869,7.5464441891552,7.2172979895038,7.2405975810302,7.56911753360374,2021-09-27,2021-10-03,0.000187040319745223,0.00114424187682303,0.0872136396662252,0.0739948606210519,0.00319224874900318
2021-10-10,"CT",5.90808293816893,5.7495170792934,5.9252059330152,5.48730480185372,5.65684244305145,6.01600864446279,2021-09-27,2021-10-03,0.0251431316009334,0.000293196952505264,0.177054240000898,0.0631217863868758,0.0116479580790285
2021-10-10,"DC",4.70048036579242,4.683075594628,4.84562223794218,4.56187148371843,4.45750316148247,5.00145957892124,2021-09-27,2021-10-03,0.000302926059285805,0.0210661630511381,0.0192124221898024,0.0590379218142814,0.0905884867356438
2021-10-10,"DE",5.77144112313002,5.18067313849978,5.76917197490498,5.42088275487561,5.17779348322201,6.06462433038474,2021-09-27,2021-10-03,0.349006811664074,5.14903366718347e-06,0.122891169553195,0.352417520368355,0.0859563930161641
2021-10-10,"FL",7.55381085200823,8.95313233792906,8.70926443802696,8.81091105766881,8.87374010094838,8.41703012087277,2021-09-27,2021-10-03,1.95810062095968,1.33507298944354,1.58030092707186,1.7422132222077,0.745147506139032
2021-10-10,"FSM",0,0.00600994665225386,0.00600994665225386,0.00600994665225386,0.00600994665225386,0,2021-09-27,2021-10-03,3.61194587629374e-05,3.61194587629374e-05,3.61194587629374e-05,3.61194587629374e-05,0
2021-10-10,"GA",7.46908388492123,7.82476108378565,7.89554401275052,7.81619644433537,7.59478328344352,8.12587008616129,2021-09-27,2021-10-03,0.126506269792038,0.181868240628178,0.120487128903032,0.0158003387888645,0.431368114139349
2021-10-10,"GU",4.67282883446191,3.8037514506908,4.11800918860095,2.32218540255641,3.2786217035425,4.86054642703419,2021-09-27,2021-10-03,0.755295498982442,0.307824839433284,5.52552454396045,1.94381352390654,0.0352378945611323
