"","prediction_date","actual_start","actual_end","week_start","week_end","lag","period","rmse_pred_Basic","rmse_pred_HLAGC","rmse_pred_HLAGOO","rmse_pred_HLAGELEM","rmse_pred_week_means","best_method"
"1",18932,18560,18925,18919,18925,5,7,1.78710088519877,1.5343154054674,1.31646396700351,1.1929721991331,1.94678504600192,"HLAGELEM"
"2",18933,18561,18926,18920,18926,5,7,1.4041176265373,1.26484340250231,1.3021368075681,1.18683780730169,1.62139851713868,"HLAGELEM"
"3",18934,18562,18927,18921,18927,5,7,1.09816979176619,0.776988106141053,0.841913986506545,0.730773029335743,1.5825895228863,"HLAGELEM"
"4",18935,18563,18928,18922,18928,5,7,1.79828772352061,1.501936853724,1.32441399281411,1.53524854241828,1.77835917885036,"HLAGOO"
"5",18936,18564,18929,18923,18929,5,7,1.04352599550543,0.943825590849558,1.11607618865642,1.05823143414148,1.81507777354118,"HLAGC"
"6",18937,18565,18930,18924,18930,5,7,2.8184037852482,2.58347135382878,3.74836690743419,3.20648115310223,3.29491809121458,"HLAGC"
"7",18938,18566,18931,18925,18931,5,7,2.3203460398351,2.23032464266935,3.59693680405953,2.90261529832603,3.30461383456437,"HLAGC"
